id,gender,birthday,Age,abonoment_type,visit_per_week,days_per_week,attend_group_lesson,fav_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym,drink_abo,fav_drink,personal_training,name_personal_trainer,uses_sauna,check_in_hour,visit_time,age_group,visit_category,total_activities
760,Male,1981-05-15,43,Premium,5,"Fri, Mon, Sat, Thu, Wed",True,"XCore, Spinning, BodyPump",09:29:00,12:05:00,156,False,No Drink,True,Chantal,True,9,Morning,Middle Age,Very Frequent,2
761,Male,1983-08-20,41,Standard,1,Sun,True,Yoga,13:41:00,16:17:00,156,True,passion_fruit,True,Mike,False,13,Afternoon,Middle Age,Light,3
762,Female,2001-12-23,22,Standard,2,"Mon, Wed",True,LesMiles,12:13:00,14:08:00,115,True,berry_boost,False,No Trainer,False,12,Afternoon,Young Adult,Regular,2
763,Female,1978-11-22,45,Premium,3,"Fri, Mon, Wed",True,"LesMiles, Kickboxen",15:39:00,17:34:00,115,True,"coconut_pineapple, orange",True,Mike,True,15,Afternoon,Middle Age,Frequent,3
764,Male,2009-10-22,14,Premium,5,"Fri, Mon, Sat, Sun, Tue",True,"XCore, Kickboxen, Yoga",08:10:00,10:28:00,138,True,"berry_boost, coconut_pineapple",False,No Trainer,False,8,Morning,Teen,Very Frequent,2
765,Male,1997-11-09,26,Standard,1,Thu,False,None,14:21:00,17:17:00,176,True,orange,False,No Trainer,False,14,Afternoon,Adult,Light,1
766,Female,1978-03-17,46,Premium,1,Thu,True,"Kickboxen, Running",14:44:00,16:58:00,134,False,No Drink,True,Chantal,False,14,Afternoon,Senior,Light,2
767,Male,1989-07-13,35,Premium,5,"Sat, Sun, Thu, Tue, Wed",False,None,13:07:00,14:57:00,110,True,"coconut_pineapple, berry_boost",True,Chantal,False,13,Afternoon,Adult,Very Frequent,2
768,Male,2005-12-03,18,Standard,2,"Sun, Wed",False,None,14:16:00,16:57:00,161,True,"orange, coconut_pineapple",True,Jeffrey,False,14,Afternoon,Teen,Regular,2
769,Female,1995-07-31,29,Standard,4,"Fri, Sun, Thu, Wed",True,"HIT, LesMiles",13:25:00,16:19:00,174,True,lemon,False,No Trainer,True,13,Afternoon,Adult,Very Frequent,2
770,Male,1997-09-01,27,Premium,2,"Fri, Sun",False,None,17:22:00,18:50:00,88,True,"coconut_pineapple, orange",True,Chantal,False,17,Evening,Adult,Regular,2
771,Female,1988-06-27,36,Premium,1,Wed,False,None,20:00:00,21:49:00,109,False,No Drink,True,Mike,True,20,Evening,Middle Age,Light,1
772,Female,1995-01-30,29,Standard,2,"Fri, Tue",False,None,20:52:00,22:40:00,108,False,No Drink,True,Chantal,False,20,Evening,Adult,Regular,1
773,Male,1988-06-26,36,Standard,3,"Fri, Sun, Wed",True,Spinning,18:25:00,20:10:00,105,True,passion_fruit,True,Chantal,False,18,Evening,Middle Age,Frequent,3
774,Male,1988-04-18,36,Premium,4,"Mon, Sun, Thu, Wed",False,None,12:32:00,13:02:00,30,False,No Drink,False,No Trainer,False,12,Afternoon,Middle Age,Very Frequent,0
775,Female,2012-03-09,12,Premium,5,"Fri, Mon, Sun, Thu, Tue",True,LesMiles,09:35:00,11:45:00,130,True,black_currant,False,No Trainer,False,9,Morning,Teen,Very Frequent,2
776,Male,1990-07-20,34,Premium,2,"Mon, Sat",False,None,18:44:00,19:47:00,63,True,coconut_pineapple,False,No Trainer,True,18,Evening,Adult,Regular,1
777,Female,1980-04-18,44,Premium,2,"Mon, Sun",False,None,14:58:00,17:38:00,160,True,"lemon, orange",True,Hanna,True,14,Afternoon,Middle Age,Regular,2
778,Male,1978-05-27,46,Premium,3,"Mon, Thu, Tue",True,Pilates,20:17:00,21:11:00,54,False,No Drink,False,No Trainer,True,20,Evening,Senior,Frequent,1
779,Female,1987-09-14,37,Standard,1,Sat,True,HIT,08:37:00,10:12:00,95,True,"orange, passion_fruit",True,Mike,False,8,Morning,Middle Age,Light,3
780,Female,2000-01-21,24,Premium,3,"Mon, Sat, Sun",False,None,13:20:00,14:54:00,94,False,No Drink,False,No Trainer,True,13,Afternoon,Young Adult,Frequent,0
781,Male,1978-02-28,46,Premium,4,"Mon, Sat, Thu, Wed",True,"Pilates, LesMiles",16:32:00,18:14:00,102,True,"lemon, orange",True,Hanna,True,16,Afternoon,Senior,Very Frequent,3
782,Female,2004-01-12,20,Premium,2,"Sun, Tue",False,None,14:03:00,16:48:00,165,True,orange,True,Hanna,True,14,Afternoon,Young Adult,Regular,2
783,Male,1991-12-16,32,Standard,3,"Fri, Sun, Tue",True,"XCore, Spinning",12:16:00,13:03:00,47,False,No Drink,True,Mike,False,12,Afternoon,Adult,Frequent,2
784,Female,1997-11-22,26,Standard,3,"Thu, Tue, Wed",False,None,09:38:00,10:45:00,67,False,No Drink,True,Hanna,True,9,Morning,Adult,Frequent,1
785,Female,1985-10-16,38,Standard,1,Fri,True,BodyPump,18:29:00,20:58:00,149,False,No Drink,False,No Trainer,True,18,Evening,Middle Age,Light,1
786,Female,1979-09-19,45,Premium,4,"Fri, Thu, Tue, Wed",False,None,19:32:00,20:18:00,46,True,"orange, coconut_pineapple",False,No Trainer,False,19,Evening,Middle Age,Very Frequent,1
787,Female,2003-11-17,20,Standard,1,Fri,False,None,11:35:00,13:30:00,115,False,No Drink,False,No Trainer,True,11,Morning,Young Adult,Light,0
788,Male,1976-04-13,48,Standard,3,"Mon, Sat, Tue",False,None,19:44:00,20:51:00,67,True,coconut_pineapple,False,No Trainer,False,19,Evening,Senior,Frequent,1
789,Female,1982-11-16,41,Premium,4,"Fri, Mon, Thu, Wed",False,None,17:08:00,18:16:00,68,True,"coconut_pineapple, black_currant",True,Jeffrey,False,17,Evening,Middle Age,Very Frequent,2
790,Male,1999-12-27,24,Standard,2,"Sun, Thu",False,None,13:22:00,14:37:00,75,True,"berry_boost, black_currant",True,Jeffrey,False,13,Afternoon,Young Adult,Regular,2
791,Female,1977-06-26,47,Standard,3,"Sat, Thu, Tue",False,None,16:49:00,19:46:00,177,True,"berry_boost, orange",False,No Trainer,False,16,Afternoon,Senior,Frequent,1
792,Female,1982-05-14,42,Premium,3,"Mon, Sun, Thu",True,"HIT, Spinning",11:44:00,13:19:00,95,False,No Drink,True,Chantal,True,11,Morning,Middle Age,Frequent,2
793,Male,1990-10-16,33,Standard,1,Fri,True,"Running, Pilates, XCore",16:06:00,17:02:00,56,False,No Drink,False,No Trainer,False,16,Afternoon,Adult,Light,1
794,Female,2000-04-19,24,Standard,4,"Mon, Sat, Sun, Thu",False,None,17:17:00,20:05:00,168,True,"black_currant, coconut_pineapple",False,No Trainer,False,17,Evening,Young Adult,Very Frequent,1
795,Male,1995-02-18,29,Standard,1,Tue,True,"LesMiles, Running, Zumba",12:59:00,14:02:00,63,False,No Drink,True,Mike,True,12,Afternoon,Adult,Light,2
796,Female,1994-10-06,30,Standard,4,"Fri, Mon, Sat, Wed",True,HIT,09:21:00,11:31:00,130,True,"berry_boost, black_currant",True,Jeffrey,True,9,Morning,Adult,Very Frequent,3
797,Male,1978-01-21,46,Standard,5,"Fri, Mon, Sat, Tue, Wed",True,"Spinning, Yoga",09:41:00,12:38:00,177,True,orange,True,Chantal,True,9,Morning,Senior,Very Frequent,3
798,Male,1988-03-02,36,Standard,1,Tue,True,BodyBalance,20:44:00,22:22:00,98,True,black_currant,True,Chantal,True,20,Evening,Middle Age,Light,3
799,Female,1995-08-12,29,Standard,4,"Mon, Sat, Tue, Wed",True,"Running, Spinning",09:11:00,10:48:00,97,False,No Drink,False,No Trainer,True,9,Morning,Adult,Very Frequent,1
800,Female,1990-08-27,34,Premium,3,"Fri, Sun, Wed",False,None,09:21:00,11:11:00,110,True,lemon,False,No Trainer,False,9,Morning,Adult,Frequent,1
801,Female,1977-07-23,47,Standard,2,"Fri, Tue",True,"LesMiles, Yoga",19:19:00,20:50:00,91,False,No Drink,False,No Trainer,False,19,Evening,Senior,Regular,1
802,Female,1997-11-10,26,Premium,2,"Sun, Thu",True,Spinning,08:00:00,09:42:00,102,False,No Drink,True,Hanna,True,8,Morning,Adult,Regular,2
803,Female,1983-07-06,41,Standard,3,"Fri, Mon, Wed",False,None,09:26:00,10:35:00,69,True,passion_fruit,False,No Trainer,True,9,Morning,Middle Age,Frequent,1
804,Male,2006-05-20,18,Premium,4,"Mon, Sat, Thu, Wed",False,None,08:59:00,10:43:00,104,False,No Drink,True,Mike,False,8,Morning,Teen,Very Frequent,1
805,Female,1976-06-04,48,Premium,2,"Mon, Thu",True,"BodyPump, XCore, Zumba",08:15:00,10:01:00,106,True,lemon,True,Jeffrey,True,8,Morning,Senior,Regular,3
806,Female,1999-07-20,25,Premium,5,"Fri, Sat, Sun, Thu, Tue",False,None,16:13:00,18:45:00,152,False,No Drink,False,No Trainer,False,16,Afternoon,Young Adult,Very Frequent,0
807,Female,1984-04-10,40,Premium,4,"Sat, Sun, Thu, Tue",True,Yoga,19:35:00,21:08:00,93,False,No Drink,False,No Trainer,False,19,Evening,Middle Age,Very Frequent,1
808,Female,1997-05-05,27,Premium,4,"Mon, Sun, Thu, Wed",False,None,16:32:00,18:42:00,130,True,orange,True,Hanna,False,16,Afternoon,Adult,Very Frequent,2
809,Female,1989-11-20,34,Premium,2,"Fri, Sun",False,None,13:25:00,16:17:00,172,True,berry_boost,False,No Trainer,False,13,Afternoon,Adult,Regular,1
810,Male,1994-09-24,30,Premium,2,"Sun, Wed",True,"BodyBalance, Yoga, Running",14:19:00,16:18:00,119,True,"orange, berry_boost",True,Chantal,False,14,Afternoon,Adult,Regular,3
811,Male,1994-03-19,30,Premium,2,"Sat, Thu",False,None,11:18:00,13:15:00,117,False,No Drink,True,Jeffrey,False,11,Morning,Adult,Regular,1
812,Male,2005-06-15,19,Premium,1,Wed,True,LesMiles,14:30:00,17:29:00,179,False,No Drink,True,Hanna,True,14,Afternoon,Young Adult,Light,2
813,Male,1975-06-22,49,Standard,5,"Mon, Sat, Sun, Thu, Tue",False,None,14:07:00,15:03:00,56,True,"berry_boost, orange",False,No Trainer,False,14,Afternoon,Senior,Very Frequent,1
814,Female,1996-12-13,27,Standard,1,Sun,True,Spinning,15:34:00,17:58:00,144,True,berry_boost,True,Chantal,True,15,Afternoon,Adult,Light,3
815,Female,1986-08-06,38,Premium,1,Tue,False,None,14:12:00,14:59:00,47,False,No Drink,False,No Trainer,False,14,Afternoon,Middle Age,Light,0
816,Male,1977-05-28,47,Standard,2,"Sat, Thu",False,None,12:18:00,13:33:00,75,True,orange,True,Mike,False,12,Afternoon,Senior,Regular,2
817,Female,1985-08-31,39,Standard,3,"Sat, Sun, Tue",False,None,17:06:00,18:10:00,64,True,coconut_pineapple,True,Jeffrey,False,17,Evening,Middle Age,Frequent,2
818,Male,2006-12-16,17,Standard,3,"Fri, Mon, Tue",True,"Pilates, Running, BodyPump",11:51:00,14:30:00,159,False,No Drink,False,No Trainer,True,11,Morning,Teen,Frequent,1
819,Female,2003-11-14,20,Standard,3,"Fri, Thu, Tue",False,None,08:23:00,11:22:00,179,False,No Drink,False,No Trainer,False,8,Morning,Young Adult,Frequent,0
820,Female,2009-07-13,15,Standard,3,"Fri, Sun, Thu",False,None,14:33:00,16:48:00,135,False,No Drink,False,No Trainer,True,14,Afternoon,Teen,Frequent,0
821,Female,1986-08-18,38,Premium,3,"Sat, Sun, Wed",True,XCore,13:20:00,14:42:00,82,False,No Drink,False,No Trainer,False,13,Afternoon,Middle Age,Frequent,1
822,Male,1975-10-11,49,Premium,3,"Mon, Sat, Sun",False,None,19:44:00,20:26:00,42,True,"orange, black_currant",True,Chantal,True,19,Evening,Senior,Frequent,2
823,Female,1995-10-19,28,Standard,4,"Fri, Sat, Sun, Wed",False,None,16:33:00,17:11:00,38,False,No Drink,False,No Trainer,True,16,Afternoon,Adult,Very Frequent,0
824,Female,1986-07-21,38,Standard,5,"Fri, Sat, Sun, Thu, Tue",False,None,17:59:00,20:54:00,175,True,passion_fruit,False,No Trainer,True,17,Evening,Middle Age,Very Frequent,1
825,Male,1975-07-30,49,Premium,3,"Sat, Sun, Tue",True,"Zumba, BodyPump",10:53:00,13:29:00,156,False,No Drink,True,Mike,False,10,Morning,Senior,Frequent,2
826,Female,1992-02-26,32,Standard,1,Sat,False,None,17:58:00,19:58:00,120,True,lemon,False,No Trainer,True,17,Evening,Adult,Light,1
827,Male,2006-02-28,18,Standard,3,"Mon, Thu, Wed",True,Running,14:33:00,15:35:00,62,False,No Drink,False,No Trainer,False,14,Afternoon,Teen,Frequent,1
828,Female,2006-03-31,18,Premium,2,"Sat, Tue",True,"Yoga, Spinning",15:53:00,16:42:00,49,False,No Drink,True,Hanna,False,15,Afternoon,Teen,Regular,2
829,Male,1984-06-21,40,Premium,2,"Sat, Wed",True,"Kickboxen, BodyPump",09:40:00,10:18:00,38,False,No Drink,True,Hanna,True,9,Morning,Middle Age,Regular,2
830,Male,1982-03-30,42,Premium,5,"Mon, Sat, Sun, Thu, Wed",True,"LesMiles, XCore, BodyPump",12:05:00,14:14:00,129,True,"berry_boost, passion_fruit",True,Mike,False,12,Afternoon,Middle Age,Very Frequent,3
831,Male,1996-09-27,28,Standard,4,"Fri, Sat, Thu, Wed",False,None,09:35:00,11:56:00,141,True,berry_boost,True,Mike,True,9,Morning,Adult,Very Frequent,2
832,Female,2008-07-27,16,Premium,1,Wed,False,None,08:41:00,11:33:00,172,False,No Drink,False,No Trainer,True,8,Morning,Teen,Light,0
833,Female,1999-11-22,24,Standard,2,"Sun, Tue",True,"BodyBalance, Pilates",17:44:00,20:02:00,138,False,No Drink,True,Hanna,True,17,Evening,Young Adult,Regular,2
834,Male,2010-03-28,14,Standard,3,"Sat, Sun, Wed",False,None,19:16:00,22:13:00,177,True,passion_fruit,True,Hanna,False,19,Evening,Teen,Frequent,2
835,Female,2003-11-08,20,Premium,3,"Fri, Thu, Tue",False,None,15:37:00,18:07:00,150,False,No Drink,True,Hanna,False,15,Afternoon,Young Adult,Frequent,1
836,Female,1983-09-20,41,Standard,1,Fri,True,"HIT, LesMiles",09:46:00,11:10:00,84,True,black_currant,True,Chantal,False,9,Morning,Middle Age,Light,3
837,Male,2000-12-24,23,Premium,2,"Fri, Tue",False,None,19:11:00,20:19:00,68,True,"coconut_pineapple, lemon",True,Chantal,True,19,Evening,Young Adult,Regular,2
838,Male,1975-07-29,49,Standard,3,"Fri, Sat, Thu",True,"Zumba, Running",20:40:00,21:24:00,44,False,No Drink,True,Mike,False,20,Evening,Senior,Frequent,2
839,Female,1978-12-24,45,Standard,2,"Thu, Wed",False,None,08:54:00,10:19:00,85,False,No Drink,True,Hanna,True,8,Morning,Middle Age,Regular,1
840,Female,1975-11-12,48,Standard,2,"Fri, Tue",False,None,20:26:00,22:46:00,140,False,No Drink,True,Hanna,False,20,Evening,Senior,Regular,1
841,Female,1995-09-16,29,Standard,3,"Mon, Sat, Sun",False,None,11:00:00,12:12:00,72,True,"orange, black_currant",False,No Trainer,False,11,Morning,Adult,Frequent,1
842,Female,1993-04-29,31,Standard,5,"Fri, Sat, Sun, Tue, Wed",True,"Pilates, BodyBalance, Spinning",09:47:00,11:32:00,105,False,No Drink,True,Chantal,True,9,Morning,Adult,Very Frequent,2
843,Female,1995-03-12,29,Premium,1,Wed,True,BodyBalance,19:10:00,21:32:00,142,True,"black_currant, coconut_pineapple",True,Mike,False,19,Evening,Adult,Light,3
844,Male,1981-10-11,43,Premium,3,"Fri, Sat, Thu",True,"Kickboxen, LesMiles, BodyPump",13:40:00,16:26:00,166,True,"passion_fruit, orange",True,Mike,True,13,Afternoon,Middle Age,Frequent,3
845,Male,1995-01-05,29,Standard,2,"Sun, Wed",False,None,17:09:00,18:06:00,57,False,No Drink,True,Hanna,True,17,Evening,Adult,Regular,1
846,Male,1979-01-14,45,Standard,2,"Sat, Tue",True,HIT,15:59:00,18:46:00,167,False,No Drink,True,Hanna,True,15,Afternoon,Middle Age,Regular,2
847,Male,1994-11-10,29,Standard,1,Thu,False,None,20:43:00,21:57:00,74,False,No Drink,True,Mike,True,20,Evening,Adult,Light,1
848,Male,2000-06-20,24,Standard,3,"Sat, Thu, Wed",True,"Spinning, HIT",12:00:00,14:08:00,128,True,lemon,False,No Trainer,True,12,Afternoon,Young Adult,Frequent,2
849,Female,1985-04-18,39,Premium,3,"Sat, Tue, Wed",True,"Pilates, Spinning",16:37:00,17:45:00,68,False,No Drink,True,Jeffrey,False,16,Afternoon,Middle Age,Frequent,2
850,Male,1991-03-21,33,Standard,2,"Sat, Thu",True,LesMiles,14:56:00,15:57:00,61,True,black_currant,True,Mike,True,14,Afternoon,Adult,Regular,3
851,Female,2007-08-23,17,Standard,2,"Tue, Wed",False,None,08:06:00,08:47:00,41,True,"berry_boost, coconut_pineapple",False,No Trainer,True,8,Morning,Teen,Regular,1
852,Female,1989-08-17,35,Standard,4,"Mon, Thu, Tue, Wed",False,None,15:43:00,18:41:00,178,False,No Drink,True,Hanna,True,15,Afternoon,Adult,Very Frequent,1
853,Male,1985-07-13,39,Premium,3,"Fri, Mon, Sun",True,HIT,12:16:00,12:49:00,33,False,No Drink,False,No Trainer,False,12,Afternoon,Middle Age,Frequent,1
854,Female,1998-10-29,25,Premium,2,"Tue, Wed",False,None,20:20:00,23:10:00,170,True,"berry_boost, lemon",False,No Trainer,False,20,Evening,Young Adult,Regular,1
855,Male,2010-03-21,14,Premium,1,Fri,False,None,12:10:00,13:42:00,92,True,berry_boost,False,No Trainer,True,12,Afternoon,Teen,Light,1
856,Female,1984-09-05,40,Standard,3,"Fri, Sun, Thu",True,"HIT, Yoga, BodyPump",17:05:00,19:39:00,154,False,No Drink,True,Mike,False,17,Evening,Middle Age,Frequent,2
857,Female,1999-04-06,25,Premium,1,Sat,False,None,15:55:00,16:50:00,55,True,"passion_fruit, berry_boost",False,No Trainer,True,15,Afternoon,Young Adult,Light,1
858,Female,1988-01-30,36,Premium,2,"Sat, Sun",True,"HIT, BodyBalance",10:20:00,13:02:00,162,False,No Drink,True,Jeffrey,False,10,Morning,Middle Age,Regular,2
859,Male,1999-01-01,25,Premium,3,"Fri, Mon, Tue",True,"HIT, LesMiles, BodyBalance",14:45:00,15:48:00,63,False,No Drink,False,No Trainer,True,14,Afternoon,Young Adult,Frequent,1
860,Female,1999-12-16,24,Premium,2,"Sat, Thu",True,"HIT, XCore, Pilates",18:33:00,20:28:00,115,True,"orange, black_currant",False,No Trainer,False,18,Evening,Young Adult,Regular,2
861,Female,1989-04-08,35,Premium,2,"Fri, Sun",True,"BodyPump, Spinning",14:22:00,15:43:00,81,True,black_currant,False,No Trainer,False,14,Afternoon,Adult,Regular,2
862,Male,1993-01-02,31,Standard,4,"Fri, Mon, Sat, Sun",True,"LesMiles, Kickboxen",17:19:00,19:40:00,141,True,"passion_fruit, coconut_pineapple",True,Mike,False,17,Evening,Adult,Very Frequent,3
863,Male,1992-09-03,32,Premium,5,"Sat, Sun, Thu, Tue, Wed",False,None,11:08:00,13:20:00,132,True,"berry_boost, orange",False,No Trainer,True,11,Morning,Adult,Very Frequent,1
864,Male,1976-09-24,48,Premium,3,"Fri, Sat, Sun",True,"BodyBalance, LesMiles",16:01:00,18:16:00,135,False,No Drink,True,Hanna,True,16,Afternoon,Senior,Frequent,2
865,Male,1979-03-18,45,Standard,4,"Sat, Sun, Thu, Tue",False,None,11:19:00,12:16:00,57,False,No Drink,True,Hanna,True,11,Morning,Middle Age,Very Frequent,1
866,Female,2002-07-10,22,Premium,3,"Fri, Thu, Wed",True,Zumba,11:46:00,13:47:00,121,False,No Drink,True,Chantal,True,11,Morning,Young Adult,Frequent,2
867,Female,1984-12-08,39,Standard,5,"Sat, Sun, Thu, Tue, Wed",True,"LesMiles, BodyBalance",16:05:00,18:42:00,157,False,No Drink,True,Mike,False,16,Afternoon,Middle Age,Very Frequent,2
868,Female,1979-02-03,45,Standard,2,"Fri, Wed",True,"BodyBalance, Zumba",18:26:00,21:21:00,175,True,"orange, passion_fruit",True,Mike,False,18,Evening,Middle Age,Regular,3
869,Female,2007-04-29,17,Standard,2,"Tue, Wed",True,LesMiles,12:09:00,14:55:00,166,True,"orange, berry_boost",True,Mike,True,12,Afternoon,Teen,Regular,3
870,Male,1989-10-13,35,Standard,2,"Sat, Sun",True,HIT,12:59:00,14:42:00,103,False,No Drink,False,No Trainer,False,12,Afternoon,Adult,Regular,1
871,Female,1991-07-09,33,Premium,5,"Fri, Sat, Sun, Thu, Tue",True,"XCore, Running, LesMiles",12:21:00,14:23:00,122,True,"berry_boost, coconut_pineapple",False,No Trainer,True,12,Afternoon,Adult,Very Frequent,2
872,Male,2010-07-23,14,Standard,2,"Mon, Wed",False,None,09:46:00,10:56:00,70,False,No Drink,False,No Trainer,True,9,Morning,Teen,Regular,0
873,Male,1984-05-26,40,Standard,1,Thu,False,None,20:27:00,21:57:00,90,True,"berry_boost, lemon",False,No Trainer,False,20,Evening,Middle Age,Light,1
874,Female,2001-08-21,23,Premium,2,"Thu, Tue",True,"BodyBalance, Spinning",14:42:00,16:56:00,134,True,"passion_fruit, orange",True,Jeffrey,False,14,Afternoon,Young Adult,Regular,3
875,Male,2010-01-16,14,Premium,2,"Fri, Tue",True,"BodyPump, Zumba, Running",13:45:00,16:26:00,161,False,No Drink,False,No Trainer,False,13,Afternoon,Teen,Regular,1
876,Female,2012-01-17,12,Standard,5,"Mon, Sun, Thu, Tue, Wed",True,Running,18:32:00,19:28:00,56,True,passion_fruit,False,No Trainer,True,18,Evening,Teen,Very Frequent,2
877,Male,2009-05-07,15,Standard,2,"Fri, Sun",False,None,09:12:00,11:42:00,150,False,No Drink,True,Hanna,False,9,Morning,Teen,Regular,1
878,Female,2004-06-09,20,Premium,3,"Sun, Tue, Wed",False,None,14:04:00,16:42:00,158,False,No Drink,False,No Trainer,False,14,Afternoon,Young Adult,Frequent,0
879,Female,2002-12-22,21,Premium,3,"Mon, Sun, Thu",False,None,10:39:00,12:37:00,118,True,orange,True,Chantal,False,10,Morning,Young Adult,Frequent,2
880,Female,1995-02-05,29,Premium,2,"Fri, Sun",False,None,11:02:00,12:22:00,80,True,"orange, coconut_pineapple",True,Chantal,True,11,Morning,Adult,Regular,2
881,Male,2000-09-22,24,Standard,3,"Sat, Sun, Tue",False,None,10:46:00,12:59:00,133,False,No Drink,True,Jeffrey,True,10,Morning,Young Adult,Frequent,1
882,Female,1995-04-14,29,Standard,2,"Fri, Sat",False,None,15:39:00,17:59:00,140,False,No Drink,True,Hanna,True,15,Afternoon,Adult,Regular,1
883,Female,2010-10-04,14,Premium,3,"Fri, Mon, Tue",True,Spinning,15:31:00,18:22:00,171,False,No Drink,False,No Trainer,True,15,Afternoon,Teen,Frequent,1
884,Male,1975-06-21,49,Standard,1,Tue,True,"HIT, BodyPump, XCore",16:18:00,17:35:00,77,True,orange,False,No Trainer,False,16,Afternoon,Senior,Light,2
885,Female,1987-08-04,37,Standard,3,"Sun, Thu, Tue",False,None,14:33:00,15:10:00,37,False,No Drink,False,No Trainer,False,14,Afternoon,Middle Age,Frequent,0
886,Female,2005-03-20,19,Standard,4,"Sat, Thu, Tue, Wed",True,HIT,15:47:00,18:01:00,134,False,No Drink,False,No Trainer,False,15,Afternoon,Young Adult,Very Frequent,1
887,Male,2000-10-24,23,Premium,2,"Fri, Tue",False,None,19:04:00,19:56:00,52,True,"orange, berry_boost",False,No Trainer,True,19,Evening,Young Adult,Regular,1
888,Female,1990-07-19,34,Premium,2,"Fri, Tue",False,None,17:02:00,18:36:00,94,True,passion_fruit,True,Mike,True,17,Evening,Adult,Regular,2
889,Male,2006-02-23,18,Premium,3,"Fri, Mon, Thu",True,"Spinning, Running, BodyBalance",11:41:00,13:08:00,87,False,No Drink,False,No Trainer,False,11,Morning,Teen,Frequent,1
890,Male,1997-08-28,27,Premium,3,"Sat, Thu, Wed",False,None,20:18:00,22:20:00,122,True,passion_fruit,True,Hanna,False,20,Evening,Adult,Frequent,2
891,Male,1977-09-19,47,Premium,5,"Sat, Sun, Thu, Tue, Wed",False,None,11:26:00,12:55:00,89,False,No Drink,False,No Trainer,True,11,Morning,Senior,Very Frequent,0
892,Male,1993-11-25,30,Standard,2,"Sun, Wed",False,None,12:22:00,15:01:00,159,False,No Drink,True,Mike,True,12,Afternoon,Adult,Regular,1
893,Male,1984-09-13,40,Premium,2,"Sat, Tue",True,"Pilates, HIT, Running",20:33:00,21:52:00,79,True,"berry_boost, orange",True,Jeffrey,True,20,Evening,Middle Age,Regular,3
894,Female,2004-03-21,20,Standard,1,Tue,True,"XCore, HIT, Zumba",15:06:00,16:40:00,94,False,No Drink,False,No Trainer,False,15,Afternoon,Young Adult,Light,1
895,Male,1988-06-14,36,Premium,3,"Mon, Sat, Tue",False,None,16:53:00,18:09:00,76,False,No Drink,True,Hanna,False,16,Afternoon,Middle Age,Frequent,1
896,Female,1979-05-08,45,Premium,4,"Fri, Sun, Thu, Tue",False,None,10:05:00,10:55:00,50,True,"coconut_pineapple, passion_fruit",True,Hanna,True,10,Morning,Middle Age,Very Frequent,2
897,Female,1987-11-06,36,Premium,3,"Sat, Sun, Tue",True,"Pilates, HIT, Zumba",09:39:00,11:08:00,89,False,No Drink,False,No Trainer,True,9,Morning,Middle Age,Frequent,1
898,Female,1987-10-27,36,Premium,1,Fri,False,None,11:05:00,12:28:00,83,True,"orange, black_currant",False,No Trainer,True,11,Morning,Middle Age,Light,1
899,Male,2008-03-27,16,Standard,1,Mon,True,"XCore, Yoga",12:59:00,14:06:00,67,False,No Drink,False,No Trainer,True,12,Afternoon,Teen,Light,1
900,Female,2000-07-08,24,Standard,3,"Fri, Sat, Wed",False,None,19:13:00,20:02:00,49,False,No Drink,True,Mike,True,19,Evening,Young Adult,Frequent,1
901,Female,1988-05-27,36,Premium,1,Wed,False,None,17:30:00,18:40:00,70,True,coconut_pineapple,False,No Trainer,False,17,Evening,Middle Age,Light,1
902,Female,1984-01-14,40,Standard,1,Sun,True,"BodyPump, Spinning",16:03:00,17:49:00,106,False,No Drink,False,No Trainer,True,16,Afternoon,Middle Age,Light,1
903,Female,1984-03-14,40,Premium,2,"Fri, Thu",True,XCore,19:07:00,21:24:00,137,False,No Drink,True,Jeffrey,False,19,Evening,Middle Age,Regular,2
904,Female,2010-01-10,14,Premium,2,"Sat, Sun",False,None,10:09:00,11:15:00,66,False,No Drink,True,Chantal,True,10,Morning,Teen,Regular,1
905,Female,1991-08-29,33,Premium,1,Wed,False,None,14:09:00,16:46:00,157,False,No Drink,False,No Trainer,False,14,Afternoon,Adult,Light,0
906,Male,1981-09-22,43,Standard,1,Sun,False,None,09:22:00,10:15:00,53,False,No Drink,True,Mike,False,9,Morning,Middle Age,Light,1
907,Male,1976-07-28,48,Standard,2,"Thu, Wed",True,"Zumba, HIT, XCore",15:12:00,17:17:00,125,True,"berry_boost, black_currant",False,No Trainer,False,15,Afternoon,Senior,Regular,2
908,Female,2012-03-22,12,Standard,5,"Fri, Mon, Sun, Thu, Wed",False,None,10:25:00,12:18:00,113,False,No Drink,False,No Trainer,True,10,Morning,Teen,Very Frequent,0
909,Male,1985-01-23,39,Premium,4,"Sun, Thu, Tue, Wed",True,"BodyBalance, LesMiles",13:35:00,14:37:00,62,True,"lemon, coconut_pineapple",True,Chantal,True,13,Afternoon,Middle Age,Very Frequent,3
910,Male,1994-09-05,30,Premium,3,"Sat, Sun, Wed",True,Pilates,11:09:00,12:25:00,76,True,"berry_boost, black_currant",False,No Trainer,True,11,Morning,Adult,Frequent,2
911,Female,2000-06-07,24,Standard,3,"Mon, Sat, Sun",True,XCore,20:53:00,21:33:00,40,False,No Drink,False,No Trainer,True,20,Evening,Young Adult,Frequent,1
912,Female,1977-08-19,47,Standard,1,Mon,False,None,19:32:00,20:22:00,50,True,lemon,False,No Trainer,False,19,Evening,Senior,Light,1
